AIRT,"Air T, Inc.",11,31700383,n/a,n/a,Transportation,Air Freight/Delivery Services
ATSG,"Air Transport Services Group, Inc",30.74,1831789529.8,n/a,n/a,Transportation,Air Freight/Delivery Services
ALK,"Alaska Air Group, Inc.",50.97,6303142764.66,n/a,n/a,Transportation,Air Freight/Delivery Services
ALGT,Allegiant Travel Company,170.19,2789325771.39,n/a,2006,Transportation,Air Freight/Delivery Services
AAL,"American Airlines Group, Inc.",14.13,8630233935.3,n/a,n/a,Transportation,Air Freight/Delivery Services
ARCB,ArcBest Corporation,41.91,1064844879.45,n/a,n/a,Transportation,Trucking Freight/Courier Services
ASC,Ardmore Shipping Corporation,3.31,110174194.05,n/a,2013,Transportation,Marine Transportation
AAWW,Atlas Air Worldwide Holdings,55.81,1535740345.57,n/a,n/a,Transportation,Transportation Services
ATCO,Atlas Corp.,11.32,2785082115.48,n/a,n/a,Transportation,Marine Transportation
AZUL,Azul S.A.,21.27,2424960816.27,n/a,2017,Transportation,Air Freight/Delivery Services
BEST,BEST Inc.,2.93,1129222000,n/a,2017,Transportation,Trucking Freight/Courier Services
BCO,Brink&#39;s Company (The),67.1,3316960674.5,n/a,n/a,Transportation,Oil Refining/Marketing
VTOL,"Bristow Group, Inc.",22.25,661065500.25,n/a,n/a,Transportation,Transportation Services
CHRW,"C.H. Robinson Worldwide, Inc.",93.97,12774857554.19,n/a,1997,Transportation,Oil Refining/Marketing
CNI,Canadian National Railway Company,107.05,76026910000,n/a,n/a,Transportation,Railroads
CP,Canadian Pacific Railway Limited,321.85,43288504115.55,n/a,n/a,Transportation,Railroads
CPLP,Capital Product Partners L.P.,7.63,142094253,n/a,2007,Transportation,Marine Transportation
CTRM,Castor Maritime Inc.,0.174,22830953.424,n/a,n/a,Transportation,Marine Transportation
CEA,China Eastern Airlines Corporation Ltd.,22.38,7331468317.92,n/a,1997,Transportation,Air Freight/Delivery Services
ZNH,China Southern Airlines Company Limited,30.93,9482706433.71,n/a,1997,Transportation,Air Freight/Delivery Services
VLRS,"Controladora Vuela Compania de Aviacion, S.A.B. de C.V.",10.46,1039502614.1,n/a,2013,Transportation,Air Freight/Delivery Services
CPA,"Copa Holdings, S.A.",79.7,3375760368.3,n/a,2005,Transportation,Air Freight/Delivery Services
CAAP,Corporacion America Airports SA,3.14,512519299.98,n/a,2018,Transportation,Aerospace
CMRE,Costamare Inc.,7.18,872330287.42,n/a,2010,Transportation,Marine Transportation
CVLG,"Covenant Logistics Group, Inc.",18.49,316811616.86,n/a,n/a,Transportation,Trucking Freight/Courier Services
CSX,CSX Corporation,90.05,68867984967.9,n/a,n/a,Transportation,Railroads
DAC,Danaos Corporation,12.89,263601028.49,n/a,2006,Transportation,Marine Transportation
DAL,"Delta Air Lines, Inc.",40.25,25668805615.25,n/a,n/a,Transportation,Air Freight/Delivery Services
DHT,"DHT Holdings, Inc.",5.11,872779456.08,n/a,2005,Transportation,Marine Transportation
DSX,Diana Shipping inc.,1.67,149089253.34,n/a,2005,Transportation,Marine Transportation
LPG,Dorian LPG Ltd.,10.93,556139046.77,n/a,2014,Transportation,Marine Transportation
EGLE,Eagle Bulk Shipping Inc.,18.63,205196651.19,n/a,n/a,Transportation,Marine Transportation
ECHO,"Echo Global Logistics, Inc.",28.39,755400807.71,n/a,2009,Transportation,Oil Refining/Marketing
EH,EHang Holdings Limited,14.62,158581517.18,10846889,2019,Transportation,Air Freight/Delivery Services
EURN,Euronav NV,7.9,1611243236,n/a,2015,Transportation,Marine Transportation
ESEA,Euroseas Ltd.,3.79,21224981.61,n/a,n/a,Transportation,Marine Transportation
EXPD,"Expeditors International of Washington, Inc.",89.37,15127274894.04,n/a,n/a,Transportation,Oil Refining/Marketing
FDX,FedEx Corporation,286.58,75253614786.84,n/a,n/a,Transportation,Air Freight/Delivery Services
FWRD,Forward Air Corporation,73.07,2009991292.5,n/a,n/a,Transportation,Oil Refining/Marketing
FRO,Frontline Ltd.,6.25,1235577006.25,n/a,n/a,Transportation,Marine Transportation
GNK,Genco Shipping & Trading Limited ,7.54,315185217.62,n/a,n/a,Transportation,Marine Transportation
GSL,"Global Ship Lease, Inc.",9.48,172924755.84,n/a,n/a,Transportation,Marine Transportation
GSLD,"Global Ship Lease, Inc.",24.7,0,n/a,2019,Transportation,Marine Transportation
GLBS,Globus Maritime Limited,9.17,16101878.1,n/a,n/a,Transportation,Marine Transportation
GOL,Gol Linhas Aereas Inteligentes S.A.,8.83,1562955509.82,n/a,2004,Transportation,Air Freight/Delivery Services
GRIN,Grindrod Shipping Holdings Ltd.,3.89,73936677.62,n/a,n/a,Transportation,Marine Transportation
OMAB,Grupo Aeroportuario del Centro Norte S.A.B. de C.V.,46.56,284227103.04,6104534,2006,Transportation,Aerospace
PAC,"Grupo Aeroportuario Del Pacifico, S.A. de C.V.",102.03,5723883000,n/a,2006,Transportation,Aerospace
ASR,"Grupo Aeroportuario del Sureste, S.A. de C.V.",149.5,4485000000,n/a,n/a,Transportation,Aerospace
HA,"Hawaiian Holdings, Inc.",20.26,932035995.26,n/a,n/a,Transportation,Air Freight/Delivery Services
HTLD,"Heartland Express, Inc.",18.48,1493156021.28,n/a,1986,Transportation,Trucking Freight/Courier Services
HUBG,"Hub Group, Inc.",54.62,1865629231.64,n/a,1996,Transportation,Oil Refining/Marketing
JBHT,"J.B. Hunt Transport Services, Inc.",135.28,14296249032.4,n/a,n/a,Transportation,Trucking Freight/Courier Services
JBLU,JetBlue Airways Corporation,15.09,4111778263.41,n/a,2002,Transportation,Air Freight/Delivery Services
KSU,Kansas City Southern,186.17,17425800377.33,n/a,n/a,Transportation,Railroads
KSU^,Kansas City Southern,31.98,0,n/a,n/a,Transportation,Railroads
KNX,"Knight Transportation, Inc.",41.29,7012344162.73,n/a,2017,Transportation,Trucking Freight/Courier Services
LSTR,"Landstar System, Inc.",131.42,5044396236.18,n/a,1993,Transportation,Trucking Freight/Courier Services
MRTN,"Marten Transport, Ltd.",17.63,1457663367.87,n/a,1986,Transportation,Trucking Freight/Courier Services
MESA,"Mesa Air Group, Inc.",6.38,225943131.92,n/a,2018,Transportation,Air Freight/Delivery Services
NVGS,Navigator Holdings Ltd.,7.82,437179399.08,n/a,2013,Transportation,Marine Transportation
NNA,Navios Maritime Acquisition Corporation,4.59,78504472.89,n/a,n/a,Transportation,Marine Transportation
NMCI,Navios Maritime Containers L.P.,2.67,86629690.59,n/a,n/a,Transportation,Marine Transportation
NM,Navios Maritime Holdings Inc.,2.8,44464929.6,n/a,n/a,Transportation,Marine Transportation
NMM,Navios Maritime Partners LP,7.61,86336873.07,n/a,2007,Transportation,Marine Transportation
NSC,Norfolk Southern Corporation,237.02,60199604812.76,n/a,n/a,Transportation,Railroads
ODFL,"Old Dominion Freight Line, Inc.",203.36,23860523061.92,n/a,1991,Transportation,Trucking Freight/Courier Services
OSG,"Overseas Shipholding Group, Inc.",2,172674144,n/a,2015,Transportation,Marine Transportation
PTSI,"P.A.M. Transportation Services, Inc.",46.1,264361003.2,n/a,1986,Transportation,Trucking Freight/Courier Services
PANL,Pangaea Logistics Solutions Ltd.,2.64,118973347.68,n/a,1996,Transportation,Marine Transportation
PATI,"Patriot Transportation Holding, Inc.",10.06,33975426.74,n/a,n/a,Transportation,Trucking Freight/Courier Services
PSHG,Performance Shipping Inc.,5.44,27284325.44,n/a,n/a,Transportation,Marine Transportation
PXS,Pyxis Tankers Inc.,0.94,20266291.9,n/a,n/a,Transportation,Marine Transportation
PXSAP,Pyxis Tankers Inc.,14,0,n/a,n/a,Transportation,Marine Transportation
PXSAW,Pyxis Tankers Inc.,0.2646,0,n/a,n/a,Transportation,Marine Transportation
RLGT,"Radiant Logistics, Inc.",5.92,294105996.64,n/a,n/a,Transportation,Oil Refining/Marketing
RYAAY,Ryanair Holdings plc,103.77,10135526483.61,97672993,1997,Transportation,Air Freight/Delivery Services
SB,"Safe Bulkers, Inc",1.2,122609512.8,n/a,2008,Transportation,Marine Transportation
SAIA,"Saia, Inc.",174.54,4565306638.8,n/a,n/a,Transportation,Trucking Freight/Courier Services
SNDR,"Schneider National, Inc.",20.9,3706430097.7,n/a,2017,Transportation,Trucking Freight/Courier Services
SALT,Scorpio Bulkers Inc.,17.14,212311123.2,n/a,2013,Transportation,Marine Transportation
SBBA,Scorpio Tankers Inc.,24.29,0,n/a,2020,Transportation,Marine Transportation
STNG,Scorpio Tankers Inc.,11.54,669321696.38,n/a,2010,Transportation,Marine Transportation
CKH,"SEACOR Holdings, Inc.",33.22,676763620.28,n/a,n/a,Transportation,Marine Transportation
SMHI,SEACOR Marine Holdings Inc.,2.05,47892038.5,n/a,2017,Transportation,Marine Transportation
SHIP,Seanergy Maritime Holdings Corp,0.4696,32080716.956,n/a,n/a,Transportation,Marine Transportation
SHIPW,Seanergy Maritime Holdings Corp,0.0338,0,n/a,n/a,Transportation,Marine Transportation
SHIPZ,Seanergy Maritime Holdings Corp,0.048,0,n/a,n/a,Transportation,Marine Transportation
SFL,SFL Corporation Ltd,6.77,818539523.44,n/a,n/a,Transportation,Marine Transportation
SINO,"Sino-Global Shipping America, Ltd.",2.21,9809721.48,n/a,n/a,Transportation,Oil Refining/Marketing
SKYW,"SkyWest, Inc.",42.93,2152517583.96,n/a,1986,Transportation,Air Freight/Delivery Services
LUV,Southwest Airlines Company,46.34,27353253924.78,n/a,n/a,Transportation,Air Freight/Delivery Services
SAVE,"Spirit Airlines, Inc.",22.63,2210459136.95,n/a,n/a,Transportation,Air Freight/Delivery Services
SBLK,Star Bulk Carriers Corp.,8.21,788714388.46,n/a,n/a,Transportation,Marine Transportation
SBLKZ,Star Bulk Carriers Corp.,25.5,0,n/a,n/a,Transportation,Marine Transportation
GASS,"StealthGas, Inc.",2.23,84424314.51,n/a,2005,Transportation,Marine Transportation
TK,Teekay Corporation,2.35,237605882.1,n/a,n/a,Transportation,Marine Transportation
TOPS,TOP Ships Inc.,1.17,46603407.24,n/a,n/a,Transportation,Marine Transportation
TRMD,TORM plc,7.18,533474000,n/a,n/a,Transportation,Marine Transportation
TNP,Tsakos Energy Navigation Ltd,8.81,165461041.69,n/a,2002,Transportation,Marine Transportation
USX,"U.S. Xpress Enterprises, Inc.",7.5,371874705,n/a,2018,Transportation,Trucking Freight/Courier Services
UNP,Union Pacific Corporation,204.08,137523157969.2,n/a,n/a,Transportation,Railroads
UAL,"United Airlines Holdings, Inc.",45.05,13184438912.55,n/a,n/a,Transportation,Air Freight/Delivery Services
UPS,"United Parcel Service, Inc.",171.07,147872562951.81,n/a,1999,Transportation,Trucking Freight/Courier Services
ULH,"Universal Logistics Holdings, Inc.",21.51,579024033.3,n/a,n/a,Transportation,Trucking Freight/Courier Services
USAK,"USA Truck, Inc.",8.86,77616399.76,n/a,1992,Transportation,Trucking Freight/Courier Services
USDP,USD Partners LP,3.7,99324046.9,n/a,2014,Transportation,Railroads
WERN,"Werner Enterprises, Inc.",39.99,2763226060.74,n/a,1986,Transportation,Trucking Freight/Courier Services
YRCW,"YRC Worldwide, Inc.",6.01,320217938.55,n/a,n/a,Transportation,Trucking Freight/Courier Services
ZTO,ZTO Express (Cayman) Inc.,28.24,24153703487.6,n/a,2016,Transportation,Trucking Freight/Courier Services
